Date,TF_IDF
2014.05.07,"[0.04161983276980262, 0.09333741823653989, 0.19433055402580188, 0.08343613817829902, 0.10989092910270365, 0.4613912088712316, 0.09242076529549721, 0.1307557283684247, 0.07828454623713078, 0.20138585294057304, 0.08813070612442625, 0.09963728653890212, 0.1368741168909129, 0.0686333998552385, 0.11888617254455175, 0.1191289561516526, 0.14075571720126223, 0.1182736841440792, 0.07019667833453327, 0.10891586815126716, 0.11697778312693062, 0.11797090258096016, 0.3203880152415137, 0.5527157697814516, 0.3028996302824133]"
2014.04.25,"[0.34706402290608007, 0.12604028939456297, 0.1021374147096452, 0.03495824263067636, 0.15701750057477604, 0.1517015074626343, 0.32772296554598973, 0.13588707814797152, 0.06346307277501856, 0.09479433436960497, 0.10718721473397111, 0.10528903843568051, 0.11840102156916966, 0.1354761450077895, 0.4547263411831232, 0.11596698720978968, 0.1255029464274098, 0.3910818563961024, 0.17226088571789366, 0.21332767146151135, 0.17529734697499874, 0.16279356893440813, 0.22841260631258598, 0.19236338563047878]"
2014.04.25,"[0.3007770567792849, 0.2518059528378486, 0.4075210291579332, 0.2528980410861, 0.293166258637118, 0.7281137690197877]"
2014.04.25,"[0.07858264767106535, 0.0665384180101685, 0.06317089041346417, 0.09041114202688103, 0.10776477769025866, 0.07553120641120661, 0.2382105308204548, 0.06696944611485489, 0.07116267057854787, 0.06986246652767518, 0.07409264016190135, 0.059503583080713615, 0.14217395738672842, 0.2151666790805016, 0.25615159112179725, 0.06233727542486257, 0.06989891384900189, 0.2786194831602766, 0.1763586217251313, 0.23896729511169293, 0.0744255345996078, 0.39794791825782316, 0.11835810585008696, 0.35921599485231404, 0.1917089321874146, 0.08947260683319026, 0.0984324381308152, 0.3405432039821919, 0.10846037166517437, 0.2309665880630353, 0.10941121407540898, 0.13614370152484184]"
2014.04.25,"[0.05479116081188001, 0.046428759695090915, 0.07668580369870083, 0.15452847856114527, 0.10436771159992929, 0.11845187263155384, 0.9288806100682842, 0.08299721789186938, 0.17493485903360562, 0.1996224927117952]"
2014.04.25,"[0.045471298013458505, 0.11190077257333692, 0.08373539373997216, 0.3810727249053041, 0.06561235118102934, 0.09830345480677913, 0.6947618807344366, 0.1032574538500592, 0.5123628307847907, 0.10209534091096634, 0.12208999866022348, 0.19496851282408723]"
2014.04.25,"[0.747298058721243, 0.4221620358084425, 0.5131518556465842]"
2014.04.25,"[0.08019333993407726, 0.17460249523730303, 0.07397705372011669, 0.12218697757693794, 0.20501309821868613, 0.19235102953165267, 0.11174548629980559, 0.3277275471134878, 0.2960055415732409, 0.16673589064920952, 0.1389448592598943, 0.1853924540298246, 0.20697517337229365, 0.4770915445454962, 0.24705985014732199, 0.2308751974297471, 0.2122153845490518, 0.28102231707174585, 0.2566261298650123]"
2014.04.25,"[0.07785706710253941, 0.14364375994989068, 0.23725460792839836, 0.37787933568160714, 0.11614935347780905, 0.13872132714892382, 0.17072926995609763, 0.09799497084094773, 0.19523546249555015, 0.24487992159471408, 0.2229765592990452, 0.2009453649773568, 0.2706113738867347, 0.6643231638038912]"
2014.04.25,"[0.05582284836088436, 0.1027789994711644, 0.14860603896241728, 0.11730031578125692, 0.6032392726740049, 0.3195004590109531, 0.19031921370618937, 0.46805077623257835, 0.1890679214815461, 0.15938796552434153, 0.19601471350132443, 0.2462663398301897, 0.26265184522150814]"
2014.04.25,"[0.034664079243340695, 0.012220464366021833, 0.03659273895978713, 0.03716877832548807, 0.020350769537734053, 0.03927896334218349, 0.04976013131239397, 0.023751239641161295, 0.09248819210944274, 0.0283669550092116, 0.07034361405312557, 0.07946535581915466, 0.26621986497392514, 0.04762796286664479, 0.07429173342091554, 0.1301284228261191, 0.044303852752086946, 0.03497173728066925, 0.0392264542582796, 0.05811218860227317, 0.1202332324570353, 0.44135869699170666, 0.16052487834342152, 0.08708379195753148, 0.11189276443317564, 0.05439548713763748, 0.06790691098248763, 0.0386603816668773, 0.12974174730115187, 0.08774493047891721, 0.04547770488718376, 0.2734234635749349, 0.07397286742443666, 0.042777948982763395, 0.041150360347630976, 0.03284050427279047, 0.20909032590809057, 0.04463552145225455, 0.07383721565455688, 0.04160245399211483, 0.04904913994336184, 0.04528221119398435, 0.14804950926044927, 0.04612051991524498, 0.08200513443281328, 0.05391142012298742, 0.09167195609833254, 0.04986443779090173, 0.04528221119398435, 0.06241941466378741, 0.10447213721232902, 0.21929151922113627, 0.04474768583713928, 0.04532111171192617, 0.07307961766652633, 0.059128994664844156, 0.05865846421122091, 0.18614544001469788, 0.2024603264868069, 0.3171542048318706, 0.09673911854385413, 0.0798469232473293, 0.07622362267421819, 0.18318302168254633, 0.050948346926327874, 0.06001400744275324, 0.24467899743563248, 0.07510420933845997, 0.06895630491185174]"
2014.04.25,"[0.03472409988730225, 0.05884879478393265, 0.04272644254792083, 0.02448324805260654, 0.04507766644911076, 0.06635454265422859, 0.08154402708936823, 0.20626931517517733, 0.038702940326773, 0.05010478996171345, 0.05999631213720016, 0.18951172377878528, 0.15717749850815574, 0.05541355389875632, 0.20347495433113202, 0.07755603718869174, 0.16869076202768973, 0.07474313197297072, 0.0741009509978479, 0.3734840777636078, 0.1047755891826403, 0.47232883826605565, 0.597175926982844, 0.10287082438813298, 0.08511440814277925, 0.11056779635888385, 0.1370822718854068]"
2014.04.25,"[0.1357731572108447, 0.0510578320512532, 0.1501453530745756, 0.11468396085364793, 0.053630487935402, 0.04712915172791801, 0.10073542733225854, 0.5091578997742034, 0.8123526771721683, 0.09412256971838898]"
2014.04.25,"[0.09293150243553422, 0.25644246304710466, 0.1773611024030283, 0.1692416157101133, 0.23230646659518003, 0.25636740184393336, 0.19087049495142255, 0.18442478521096464, 0.20151335900809753, 0.31768677063100176, 0.1831793807853322, 0.14440028346196604, 0.15034565390592913, 0.24048881263851635, 0.08732142624270893, 0.1921120553161804, 0.1884542931440549, 0.2684828228482206, 0.19732184774930273, 0.19973494322776145, 0.19499259905979666, 0.1940186011490598, 0.20754369960250607, 0.22201261135876407]"
2014.04.25,"[0.08081914766337872, 0.02462809852152374, 0.03722079978457795, 0.03715109807061398, 0.09707911739171142, 0.09137277832054713, 0.020661296650673552, 0.039878310853995694, 0.20905474811024014, 0.2153598507391988, 0.07845115919706964, 0.04296833009440555, 0.04274319208709515, 0.0253906991344465, 0.20271153362270972, 0.06605700933592533, 0.026070636525844987, 0.10071512424315567, 0.10631517455137252, 0.14832020905253757, 0.04763642251392437, 0.038065274611038175, 0.053310092889799404, 0.1680913333906228, 0.18581524432195665, 0.09171054815057726, 0.16144282300266855, 0.04711858819799089, 0.05030974195003904, 0.06012854924785346, 0.08908380761013202, 0.231329634394642, 0.2400743286699621, 0.05105622756045828, 0.05573291347508731, 0.14251603686635442, 0.03755080010913946, 0.033341609007940566, 0.07496387857323358, 0.1892637781187835, 0.0343954439953727, 0.042299485822965714, 0.041808446420812606, 0.21623099408404, 0.06398448011740335, 0.13629143750038572, 0.037097360297020626, 0.04581617542005276, 0.040532643367556964, 0.0637365399177253, 0.07372538249257203, 0.04581617542005276, 0.258344256793436, 0.2696296709886849, 0.4986101438806462]"
2014.04.23,"[0.08286296920471668, 0.10880296421836581, 0.13581420106701123, 0.3298557838632915, 0.0723141012090357, 0.10551864305745216, 0.7447142659997653, 0.11286294114765912, 0.16929143709192798, 0.22685748103703945, 0.26402244993587115, 0.1275192415420288, 0.32288000063366756]"
2014.04.23,"[0.04397884727768395, 0.023938448250990174, 0.02028488619057707, 0.033504293689446886, 0.05063552130298388, 0.05133630524273356, 0.03107609381005238, 0.14053909813296517, 0.024414794892967443, 0.1334071058977126, 0.2338316274851696, 0.13121775243022699, 0.058454514853020535, 0.02907411750969955, 0.05417830017868162, 0.04576851481622891, 0.036261772447242636, 0.20334223338035642, 0.07390391008214867, 0.051304660466774045, 0.0880903465793672, 0.09071646837083014, 0.16003399934757065, 0.06330715902539251, 0.11638108594466673, 0.07327224471061679, 0.0714010838086655, 0.19873182407176837, 0.17145372309403248, 0.1002966942510474, 0.07036819629955675, 0.08721575963542734, 0.7560252118401385, 0.11471088708864936, 0.2479223247870606, 0.11125744708840986]"
2014.04.23,"[0.18133158956864356, 0.10421823460000594, 0.08187859250969416, 0.6263603914518207, 0.16171156430752961, 0.13870970318547304, 0.18563799907344983, 0.18492337053030225, 0.26475487096660927, 0.3703557643772436, 0.41948963233654224, 0.24484026079793905]"
2014.04.23,"[0.3236896465607853, 0.08308745130295425, 0.11730531971913494, 0.11093478212935183, 0.0674956782574697, 0.09264673148296432, 0.16762679236364172, 0.043462456902423535, 0.12669746721097594, 0.05858828618078351, 0.11474973180686232, 0.7148969683857833, 0.14420233274953292, 0.43421125559322127, 0.08730202796267693, 0.04815348560234171, 0.0552698584612017, 0.09933371994237256, 0.08131714002057366, 0.04666594947506232, 0.08277102953643455, 0.0898410529077811, 0.07842570773982463, 0.11549151368936571]"
2014.04.23,"[0.19032239026525696, 0.13241487138690633, 0.11730142718162441, 0.18722742586065005, 0.1275558067396992, 0.14636611653191092, 0.13265452351216508, 0.155865842108303, 0.261086776607561, 0.8658399064611841]"
2014.04.23,"[0.20260246858607706, 0.27570008140207003, 0.23533670607309926, 0.23362185866590154, 0.08791519906625168, 0.3086962496699773, 0.20354192725018944, 0.11788508927007739, 0.11359002480119643, 0.0777561809002746, 0.08465091063910103, 0.05820792780397382, 0.09591376943854431, 0.14316185415628047, 0.10154033809860367, 0.06474378019691283, 0.06145820241977061, 0.07556200938152677, 0.06696955859522731, 0.11325952937878055, 0.17534100172279304, 0.12323554811455908, 0.18590916487024267, 0.2678719216553005, 0.19565761239022167, 0.2633545212547645, 0.13072681938340971, 0.2736685120676938, 0.2029080203363936, 0.1044785253083882, 0.20089348966081036, 0.26422598972542966]"
2014.04.23,"[0.34250008723353337, 0.04660718232580821, 0.09945935373073234, 0.4587843266036236, 0.08107125897540997, 0.17812402784627038, 0.21124828306634738, 0.14335634721453777, 0.11865326483982083, 0.0519476387353212, 0.05660612089509561, 0.13450272800279814, 0.22708074203154416, 0.09065622242681597, 0.08560857244800016, 0.15802734350163156, 0.10288781634026249, 0.0839842627539538, 0.23571000502834136, 0.2081936394292146, 0.10348790186772516, 0.12480118445561618, 0.15150226870835606, 0.09319516853298744, 0.20929141574294094, 0.2271015736774183, 0.1488054049103301, 0.11187218589018424, 0.07220826842955845, 0.15578983457317414, 0.15874622325289903, 0.15002830688739993, 0.13700400796597356, 0.1613822636021211]"
2014.04.19,"[0.15888013367066472, 0.08907689254734195, 0.056133507858090174, 0.10154368329090084, 0.11008257971833765, 0.04819530326434998, 0.2534254706361371, 0.0592554584094836, 0.12519505585849566, 0.18718078214312375, 0.10487479371672818, 0.0640644317569075, 0.48697369883602737, 0.09348096421325583, 0.08607666087739872, 0.09508919396336973, 0.12115095844331535, 0.15343400219743314, 0.07241993948443477, 0.08120462558672369, 0.2881959798448424, 0.13535890144494983, 0.0983240629767201, 0.15371315560723114, 0.10705488005567598, 0.13450017603955614, 0.15180041844371372, 0.5339777570111396, 0.1434492405408155]"
2014.04.19,"[0.30336638503926655, 0.46222568753042054, 0.08715751965784113, 0.1436162832226242, 0.1520412141056961, 0.2760729347852363, 0.3394278528640623, 0.23248033038583565, 0.13997130430731958, 0.21720440822012005, 0.5272122191451678, 0.22974021797684877]"
2014.04.19,"[0.29595215376272976, 0.18808724652875586, 0.05216744289839534, 0.1737491434040728, 0.15092062477253793, 0.30417210033150355, 0.08986116816688777, 0.14145957156834585, 0.13590202267231236, 0.25086548000142145, 0.282618217340562, 0.25662937597246605, 0.6065045202747236, 0.20216817342490784, 0.18261304513710908, 0.17759502242002545]"
2014.04.17,"[0.4711869071737914, 0.2395637182401331, 0.1318948024955616, 0.26577935128437824, 0.22856123584897878, 0.07997031372421412, 0.12913971341341537, 0.2880981777039608, 0.25188832752461165, 0.3692219503301676, 0.22293824909941234, 0.24921836328217495, 0.2931259778259062, 0.2770152219571284]"
2014.04.17,"[0.04767466782701556, 0.04184996257407979, 0.02108281693774235, 0.1377135269727002, 0.1522465437487608, 0.040975778202940856, 0.03631626265377962, 0.12816853507266462, 0.03457117986411778, 0.05007915654416181, 0.09919667186036024, 0.24020260649510278, 0.13598426557446938, 0.15610838942008648, 0.20691295652673902, 0.07241369552812263, 0.8785234842153212]"
2014.04.17,"[0.12239848562894033, 0.2592940992718, 0.1726013054128189, 0.09395303055992246, 0.16387469934657306, 0.45222996716225444, 0.15580195161553162, 0.7193356854784339, 0.325702105307173]"
2014.04.17,"[0.061857551909205166, 0.043614486544944576, 0.29052524931888796, 0.17815183131846682, 0.0524926282657345, 0.06894546289384691, 0.075128250344973, 0.23221230292381226, 0.2720399213940707, 0.2749408097891441, 0.11782796791079816, 0.11801569167236375, 0.13372855678684953, 0.14869672596730832, 0.2720583978089319, 0.1868665548630492, 0.1114648136534595, 0.09889046827395707, 0.14468234735806781, 0.1623086233459332, 0.16264008218758053, 0.3786746436668872, 0.18325420616183002, 0.256764013996228, 0.3819391220573914]"
2014.04.17,"[0.045524323575427315, 0.04805723173035161, 0.03864347994364041, 0.12201154819838765, 0.05158504930548328, 0.019316084461291978, 0.023215101728433177, 0.19075855311216552, 0.027645474746401152, 0.04619112230183738, 0.09574484820779462, 0.20394876766476414, 0.07409611572812476, 0.1281732103464351, 0.04140924728859207, 0.3090965348598459, 0.10526817574795701, 0.050541745881938945, 0.04923977534621224, 0.05528964652545372, 0.144909056963769, 0.07247882817409501, 0.041767245433739934, 0.04274669281445232, 0.6337946317717769, 0.478782589955015, 0.06604437248360337, 0.05110719880702263, 0.061005774099193825, 0.04312942318183538, 0.044492623593847896, 0.06441621893958105, 0.06868195057952779, 0.06333750051881862, 0.07062382837350556, 0.1499120916834812, 0.07199886955231832, 0.0699270245675491, 0.05952020072098638, 0.04798771861304508, 0.09567216444991816, 0.05926604255343688, 0.05579375519881768]"
2014.04.17,"[0.19221695282410575, 0.18387516675061857, 0.07248906019847606, 0.645701353421251, 0.05827238727232437, 0.4059534471889298, 0.17381993609680665, 0.09027387433583618, 0.5481797601751299]"
2014.04.17,"[0.07355339504942797, 0.08278116578755577, 0.46596441732967225, 0.17432184152632163, 0.7562549856832931, 0.11602941129867786, 0.23650387442482604, 0.14356162950964138, 0.12453496625065735, 0.17387638641169648, 0.1804323327561666]"
2014.04.17,"[0.33063960189551017, 0.17107365035436356, 0.6301654973572689, 0.5442169605053079, 0.09346447260856212, 0.08146639722674054, 0.05803536281423911, 0.06398155696993812, 0.08836456951822909, 0.11324865549543663, 0.05369833870379598, 0.061634158828497, 0.22625019982814445, 0.24550350640711835, 0.0807435468200817]"
2014.04.17,"[0.08610102171346358, 0.17260849616362695, 0.3582284819407717, 0.5399058238547202, 0.28679316289526735, 0.1580135637332965, 0.41870202635895276, 0.2984613581588389, 0.23842283688488722, 0.25492519850201056, 0.2225432484448543]"
2014.04.17,"[0.03621481767233028, 0.03942470494027817, 0.050111371741329035, 0.1872820757313264, 0.06070670818826454, 0.1791294221368192, 0.0669315950238929, 0.1840080110468414, 0.221150653169869, 0.049817282669570924, 0.021971080714207163, 0.03851019423920485, 0.07182411066503451, 0.05550537694699688, 0.04461365825209645, 0.04145819304585453, 0.032014347737328794, 0.047809898508108045, 0.03405900960990629, 0.12615893088441127, 0.0369999347036535, 0.050850527360650585, 0.0292054350881532, 0.1448314418806611, 0.03586099095897291, 0.04461365825209645, 0.04334887871041752, 0.11909877713064966, 0.04402740304896299, 0.06407737974649276, 0.02986011591801729, 0.031373320706813645, 0.12553537057816655, 0.2601976677407928, 0.0418610443587657, 0.04224733115021473, 0.07234204478250378, 0.04707413506352772, 0.18512061223400927, 0.14969320127554378, 0.38871793260099274, 0.3137650443597865, 0.11439071220104116, 0.07883317201173057, 0.04953858151697786, 0.037350687492829875, 0.08480853132844797, 0.05713428071208829, 0.1926561911787667, 0.03054024653521446, 0.05123795457514698, 0.05561683006915549, 0.046633695444580514, 0.059479535853712774, 0.0468355986195085, 0.060336756120113945, 0.05089315364487559, 0.05063893976414406, 0.12690794501108424, 0.05416899637640669, 0.10265045396120583, 0.09663635452282944, 0.34539812428689376, 0.2315265732679177, 0.14363736336279526, 0.13964106876490004]"
